HAGRID,Species,Name,Longevity,Kingdom,Phylum,Class,Order,Family,Genus,Female sexual maturity,Male sexual maturity,Gestation,Weaning,Litter size,Litters per year,Inter-litter interval,Weight at birth,Weight at weaning,Adult weight,Postnatal growth rate,Typical body temperature,Basal metabolic rate,Body mass,Metabolic rate per body mass,Incubation,Clutch size,Clutches per year,Weight at hatching,IMR,MRDT,Metamorphosis,Resting metabolic rate,Interbirth interval,Clutch or litter size,Breedings per year
90,Leptodactylus pentadactylus,Tungara frog,18.8, Animalia, Chordata, Amphibia (Taxon entry), Anura, Leptodactylidae, Leptodactylus,,,,,,,,,,,,,,,,,,,,,,,,,,
4439,Scophthalmus maximus,Turbot,26, Animalia, Chordata, Teleostei, Pleuronectiformes, Scophthalmidae, Scophthalmus,1460.0,1460.0,,,,,,,,13750.0,,,,,,,,,,,,,,,,
279,Cathartes aura,Turkey vulture,20.8, Animalia, Chordata, Aves (Taxon entry), Accipitriformes, Cathartidae, Cathartes,4015.0,4015.0,,,,,,,,2200.0,0.1261,,,,,39.0,2.0,1.0,60.0,,,,,,,
3015,Acomys cilicicus,Turkish spiny mouse,4, Animalia, Chordata, Mammalia (Taxon entry), Rodentia, Muridae, Acomys,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,Chilabothrus chrysogaster,"Turks boa, or Caicos boa",14.2, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Boidae, Chilabothrus,,,,,,,,,,1306.0,,,,,,,,,,,,,,,,
3990,Nothobranchius furzeri,Turquoise killifish,1.1, Animalia, Chordata, Teleostei, Cyprinodontiformes, Aplocheilidae, Nothobranchius (Taxon entry),,28.0,,,,,,,,,,,,,,,,,,,,,,,,
1596,Neophema pulchella,Turquoise parrot,21, Animalia, Chordata, Aves (Taxon entry), Psittaciformes (Taxon entry), Psittacidae, Neophema,363.0,,,,,,,,,41.4,,,,,,,,,,,,,,,,
3670,Testudines,Turtles and tortoises,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,Alosa agone,Twaite shad,25, Animalia, Chordata, Teleostei, Clupeiformes, Clupeidae, Alosa,,,,,,,,,,825.0,,,,,,,,,,,,,,,,
3632,Crotalus pricei,Twin-spotted rattlesnake,15.7, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Viperidae, Crotalus,,,,,,,,,,104.0,,,,,,,,,,,,,,,,
3682,Platemys platycephala,Twistneck turtle,20, Animalia, Chordata, Reptilia (Taxon entry), Testudines (Taxon entry), Chelidae, Platemys,,,,,,,,,,325.0,,,,,,,,,,,,,,,,
904,Linaria flavirostris,Twite,6.1, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Fringillidae, Linaria,365.0,365.0,,,,,,,,15.4,,,,,,,,,,,,,,,,
141,Amphiuma means,Two-toed amphiuma,27, Animalia, Chordata, Amphibia (Taxon entry), Caudata, Amphiumidae, Amphiuma,1460.0,1095.0,,,,,,,,200.967,,288,,199.0,4.5e-05,150.0,200.0,,,,,,0.009,,,
3820,Astyanax bimaculatus,Twospot astyanax,18, Animalia, Chordata, Teleostei, Characiformes, Characidae, Astyanax,,,,,,,,,,,,,,,,,,,,,,,,,,
4180,Gobiusculus flavescens,Twospotted goby,2, Animalia, Chordata, Teleostei, Perciformes, Gobiidae, Gobiusculus,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,Lemniscomys striatus,Typical striped grass mouse,4.8, Animalia, Chordata, Mammalia (Taxon entry), Rodentia, Muridae, Lemniscomys,168.0,,25.0,30.0,4.54,2.0,22.0,1.7,15.0,42.3,,,,,,,,,,,,,,,,
1733,Eudontomyzon mariae,Ukrainian brook lamprey,8, Animalia, Chordata, Cephalaspidomorphi (Taxon entry), Petromyzontiformes, Petromyzontidae, Eudontomyzon,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,Vachellia tortilis,Umbrella thorn,650, Plantae (Taxon entry), Tracheophyta, Magnoliopsida, Fabales, Fabaceae, Vachellia,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,Raja undulata,Undulate ray,13, Animalia, Chordata, Chondrichthyes (Taxon entry), Rajiformes, Rajidae, Raja,3278.0,,,,,,,,,,,,,,,,,,,,,,,365.0,,
514,Bartramia longicauda,Upland sandpiper,8.9, Animalia, Chordata, Aves (Taxon entry), Charadriiformes, Scolopacidae, Bartramia,,,,,,,,,,141.0,,,,,,22.0,4.0,1.0,18.0,,,,,,,
4584,Synodontis schall,Upside-down catfish,31, Animalia, Chordata, Teleostei, Siluriformes, Mochokidae, Synodontis,,,,,,,,,,275.0,,,,,,,,,,,,,,,,
3637,Crotalus vegrandis,Uracoan rattlesnake,19.8, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Viperidae, Crotalus,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,Strix uralensis,Ural owl,23.8, Animalia, Chordata, Aves (Taxon entry), Strigiformes, Strigidae, Strix,365.0,365.0,,,,,,,,784.5,0.1061,,,,,,,,,,,,,,,
3611,Bothrops alternatus,Urutu,15.2, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Viperidae, Bothrops,,,,,,,,,,848.0,,,,,,,,,,,,,,,,
2341,Desmodus rotundus,Vampire bat,29.2, Animalia, Chordata, Mammalia (Taxon entry), Chiroptera (Taxon entry), Phyllostomidae, Desmodus,285.0,285.0,189.0,274.0,1.0,2.0,289.0,8.0,,33.2,0.02941,308,0.194,29.4,0.006599,,,,,,,,,,,
3143,Marmota vancouverensis,Vancouver marmot,12.1, Animalia, Chordata, Mammalia (Taxon entry), Rodentia, Sciuridae, Marmota,1186.0,,30.0,,3.3,0.5,,,,4750.0,,,,,,,,,,,,,,,,
2363,Pteropus hypomelanus,Variable flying fox,20.3, Animalia, Chordata, Mammalia (Taxon entry), Chiroptera (Taxon entry), Pteropodidae, Pteropus,378.0,365.0,156.0,,1.0,1.0,,,,450.0,,309,1.618,520.8,0.003107,,,,,,,,,,,
1078,Daphoenositta chrysoptera,Varied sittella,6.9, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Neosittidae, Daphoenositta,,,,,,,,,,11.7,,,,,,,,,,,,,,,,
1296,Ixoreus naevius,Varied thrush,5.6, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Turdidae, Ixoreus,365.0,365.0,,,,,,,,78.5,,,,,,14.0,3.0,2.0,,,,,,,,
784,Lalage leucomela,Varied triller,4.8, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Campephagidae, Lalage,,,,,,,,,,29.45,,,,,,,,,,,,,,,,
4296,Etheostoma variatum,Variegate darter,4, Animalia, Chordata, Teleostei, Perciformes, Percidae, Etheostoma,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Malurus lamberti,Variegated fairywren,11, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Maluridae, Malurus,,,,,,,,,,8.15,,,,,,,,,,,,,,,,
3170,Sciurus variegatoides,Variegated squirrel,15.1, Animalia, Chordata, Mammalia (Taxon entry), Rodentia, Sciuridae, Sciurus,,,,,5.0,,,,,485.0,,,,,,,,,,,,,,,,
1560,Coracopsis vasa,Vasa parrot,53.9, Animalia, Chordata, Aves (Taxon entry), Psittaciformes (Taxon entry), Psittacidae, Coracopsis,,,,,,,,,,525.0,,,,,,,,,,,,,,,,
213,Ciona intestinalis,Vase tunicate,2, Animalia, Chordata, Ascidiacea, Enterogona, Cionidae, Ciona,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,Catharus fuscescens,Veery,10.1, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Turdidae, Catharus,365.0,365.0,,,,,,,,28.8,0.481,,,,,11.0,4.0,,,,,,,,,
1851,Etmopterus spinax,Velvet belly,7, Animalia, Chordata, Chondrichthyes (Taxon entry), Squaliformes, Etmopteridae, Etmopterus,1825.0,,,,6.8,,,,,467.5,,,,,,,,,,,,,,730.0,,
4446,Coregonus albula,Vendace,10, Animalia, Chordata, Teleostei, Salmoniformes, Salmonidae, Coregonus,730.0,730.0,,,,,,,,550.0,,,,,,,,,,,,,,,,
46,Atelopus varius,Veragoa stubfoot toad,10, Animalia, Chordata, Amphibia (Taxon entry), Anura, Bufonidae, Atelopus,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,Auriparus flaviceps,Verdin,5.6, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Remizidae, Auriparus,365.0,365.0,,,,,,,,6.8,,,,,,14.0,4.0,1.5,0.85,,,,,,,
1329,Pyrocephalus rubinus,Vermilion flycatcher,5.5, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Tyrannidae, Pyrocephalus,365.0,365.0,,,,,,,,12.87,,,,,,14.0,3.0,1.5,1.3,,,,,,,
4529,Sebastes miniatus,Vermilion rockfish,43, Animalia, Chordata, Teleostei, Scorpaeniformes, Scorpaenidae, Sebastes (Taxon entry),,,,,,,,,,3700.0,,,,,,,,,,,,,,,,
4239,Rhomboplites aurorubens,Vermilion snapper,10, Animalia, Chordata, Teleostei, Perciformes, Lutjanidae, Rhomboplites,1095.0,1095.0,,,,,,,,1744.0,,,,,,,,,,,,,,,,
1586,Loriculus vernalis,Vernal hanging parrot,10.1, Animalia, Chordata, Aves (Taxon entry), Psittaciformes (Taxon entry), Psittacidae, Loriculus,,,,,,,,,,35.7,,,,,,,,,,,,,,,,
2805,Propithecus verreauxi,Verreaux's sifaka,31, Animalia, Chordata, Mammalia (Taxon entry), Primates (Taxon entry), Indriidae, Propithecus,912.0,912.0,148.0,150.0,1.0,1.0,537.0,72.25,,5000.0,,309,3.738,3350.0,0.001116,,,,,,,,,,,
2907,Nyctomys sumichrasti,Vesper rat,5.7, Animalia, Chordata, Mammalia (Taxon entry), Rodentia, Cricetidae, Nyctomys,,61.0,30.0,21.0,2.25,5.0,38.0,4.7,40.0,50.0,,,,,,,,,,,,,,,,
1102,Ptiloris victoriae,Victoria's riflebird,8.9, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Paradisaeidae, Ptiloris,,,,,,,,,,86.5,,,,,,,,,,,,,,,,
2010,Vicugna vicugna,Vicugna,31.6, Animalia, Chordata, Mammalia (Taxon entry), Artiodactyla, Camelidae, Vicugna,730.0,730.0,340.0,213.0,1.0,0.7,548.0,5740.0,,50000.0,0.00571,313,,,,,,,,,,,,,,
1227,Ploceus cucullatus,Village weaver,24, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Ploceidae, Ploceus,,,,,,,,,,36.2,,,,,,,,,,,,,,,,
3053,Meriones vinogradovi,Vinogradov's jird,6.7, Animalia, Chordata, Mammalia (Taxon entry), Rodentia, Muridae, Meriones,,,22.0,,7.0,,,3.0,,150.0,,,,,,,,,,,,,,,,
373,Amazilia violiceps,Violet-crowned hummingbird,6.1, Animalia, Chordata, Aves (Taxon entry), Apodiformes, Trochilidae, Amazilia,,,,,,,,,,5.1,,,,,,,,,,,,,,,,
939,Tachycineta thalassina,Violet-green swallow,9.1, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Hirundinidae, Tachycineta,363.0,,,,,,,,,14.2,0.4121,,,,,14.0,4.0,1.0,1.66,,,,,,,
1574,Eos squamata,Violet-necked lory,16.5, Animalia, Chordata, Aves (Taxon entry), Psittaciformes (Taxon entry), Psittacidae, Eos,,,,,,,,,,,,,,,,,,,,,,,,,,
3928,Lepidomeda mollispinis,Virgin spinedace,3, Animalia, Chordata, Teleostei, Cypriniformes, Leuciscidae, Lepidomeda,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,Didelphis virginiana,Virginia opossum,6.6, Animalia, Chordata, Mammalia (Taxon entry), Didelphimorphia, Didelphidae, Didelphis,184.0,243.0,12.0,102.0,15.0,2.0,122.0,0.147,142.5,3000.0,0.01291,308,5.299,2846.6,0.001862,,,,,,,,,,,
1135,Leiothlypis virginiae,Virginia's warbler,6.2, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Parulidae, Leiothlypis,,,,,,,,,,8.2,,,,,,,,,,,,,,,,
2042,Rusa alfredi,Visayan spotted deer,18.5, Animalia, Chordata, Mammalia (Taxon entry), Artiodactyla, Cervidae (Taxon entry), Rusa,595.0,,243.0,,,,,,,46475.0,,,,,,,,,,,,,,,,
3516,Lacerta vivipara,Viviparous lizard,11, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Lacertidae, Lacerta,730.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,
4406,Zoarces viviparus,Viviporous blenny,10, Animalia, Chordata, Teleostei, Perciformes, Zoarcidae, Zoarces,,,,,,,,,,280.5,,,,,,,,,,,,,,,,
1730,Caspiomyzon wagneri,Volga lamprey,4, Animalia, Chordata, Cephalaspidomorphi (Taxon entry), Petromyzontiformes, Petromyzontidae, Caspiomyzon,,,,,,,,,,113.3,,,,,,,,,,,,,,,,
3807,Menidia extensa,Waccamaw silverside,3, Animalia, Chordata, Teleostei, Atheriniformes, Atherinopsidae, Menidia,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,Epomophorus wahlbergi,Wahlberg's epauletted fruit bat,10.1, Animalia, Chordata, Mammalia (Taxon entry), Chiroptera (Taxon entry), Pteropodidae, Epomophorus,244.0,,165.0,,1.0,2.0,,,,80.0,,,,,,,,,,,,,,,,
2534,Macropus robustus,Wallaroo,22, Animalia, Chordata, Mammalia (Taxon entry), Diprotodontia, Macropodidae, Macropus,547.0,670.0,32.0,351.0,1.0,,264.0,0.703,2500.0,30000.0,0.00381,309,33.056,29647.9,0.001115,,,,,,,,,,,
4316,Sander vitreus,Walleye,29, Animalia, Chordata, Teleostei, Perciformes, Percidae, Sander,,,,,,,,,,11000.0,,,,,,,150000.0,,,,,,,,,
1338,Vireo gilvus,Warbling vireo,13.1, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Vireonidae, Vireo,304.0,304.0,,,,,,,,15.0,,,,,,13.0,3.5,2.0,,,,,,,,
3933,Luxilus coccogenis,Warpaint shiner,5, Animalia, Chordata, Teleostei, Cypriniformes, Leuciscidae, Luxilus,1095.0,1095.0,,,,,,,,,,,,,,,525.0,,,,,,,,,
3407,Cordylus warreni,Warren's spinytail lizard,19.8, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Cordylidae, Cordylus,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,Phacochoerus africanus,Wart hog,30, Animalia, Chordata, Mammalia (Taxon entry), Artiodactyla, Suidae, Phacochoerus,578.0,578.0,164.0,84.0,3.0,1.5,426.0,660.0,,100000.0,,,,,,,,,,,,,,,,
4596,Allocyttus verrucosus,Warty oreo,140, Animalia, Chordata, Teleostei, Zeiformes, Oreosomatidae, Allocyttus,,,,,,,,,,1100.0,,,,,,,,,,,,,,,,
1912,Bubalus bubalis,Water buffalo,34.9, Animalia, Chordata, Mammalia (Taxon entry), Artiodactyla, Bovidae, Bubalus,502.0,,311.0,,1.375,1.0,365.0,37500.0,,725000.0,,311,,,,,,,,,,,,,,
3601,Agkistrodon piscivorus,Water moccasin,24.5, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Viperidae, Agkistrodon,1095.0,1095.0,152.0,,8.0,,,,,1700.0,,,,,,,,,,,,,,,,
2490,Chironectes minimus,Water opossum (yapok),3.1, Animalia, Chordata, Mammalia (Taxon entry), Didelphimorphia, Didelphidae, Chironectes,304.0,,,,4.0,,365.0,,,700.0,,308,2.793,940.5,0.00297,,,,,,,,,,,
1057,Anthus spinoletta,Water pipit,8.8, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Motacillidae, Anthus,363.0,,,,,,,,,21.2,0.5181,,,,,14.0,4.0,,,,,,,,,
725,Rallus aquaticus,Water rail,8.9, Animalia, Chordata, Aves (Taxon entry), Gruiformes, Rallidae, Rallus,365.0,365.0,,,,,,,,111.5,0.1141,,,,,,,,,,,,,,,
1955,Kobus ellipsiprymnus,Waterbuck,30, Animalia, Chordata, Mammalia (Taxon entry), Artiodactyla, Bovidae, Kobus,771.0,,264.0,213.0,1.0,1.0,365.0,9000.0,,175333.0,,312,148.949,100000.0,0.001489,,,,,,,,,,,
2346,Macrotus waterhousii,Waterhouse's leaf-nosed bat,10.4, Animalia, Chordata, Mammalia (Taxon entry), Chiroptera (Taxon entry), Phyllostomidae, Macrotus,91.0,,244.0,,1.0,,,0.59,,16.0,,,,,,,,,,,,,,,,
3790,Palea steindachneri,Wattle-necked softshell turtle,41, Animalia, Chordata, Reptilia (Taxon entry), Testudines (Taxon entry), Trionychidae, Palea,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Crax globulosa,Wattled curassow,20, Animalia, Chordata, Aves (Taxon entry), Galliformes, Cracidae, Crax,,,,,,,,,,2500.0,,,,,,,,,,,,,,,,
1375,Bostrychia carunculata,Wattled ibis,12, Animalia, Chordata, Aves (Taxon entry), Pelecaniformes, Threskiornithidae, Bostrychia,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,Phoebastria irrorata,Waved albatross,40, Animalia, Chordata, Aves (Taxon entry), Procellariiformes, Diomedeidae, Phoebastria,3032.0,,,,,,,,,3395.0,,,,,,,,,,,,,,,,
105,Phyllomedusa bicolor,Waxy treefrog,10.3, Animalia, Chordata, Amphibia (Taxon entry), Anura, Phyllomedusidae, Phyllomedusa,,,,,,,,,,,,,,,,,,,,,,,,,,
3892,Misgurnus fossilis,"Weatherfish, or Loach",21.7, Animalia, Chordata, Teleostei, Cypriniformes, Cobitidae, Misgurnus,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,Patinopecten caurinus,Weathervane scallop,19, Animalia, Mollusca, Bivalvia (Taxon entry), Ostreoida, Pectinidae, Patinopecten,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Aquila audax,Wedge-tailed eagle,40, Animalia, Chordata, Aves (Taxon entry), Accipitriformes, Accipitridae, Aquila,1638.0,1096.0,,,,,,,,3466.0,,,,,,,,,,,,,,,,
1484,Puffinus pacificus,Wedge-tailed shearwater,29, Animalia, Chordata, Aves (Taxon entry), Procellariiformes, Procellariidae, Puffinus,1461.0,1461.0,,,,,,,,337.8,0.0691,,,,,53.0,1.0,1.0,39.0,,,,,,,
753,Smicrornis brevirostris,Weebill,7.4, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Acanthizidae, Smicrornis,,,,,,,,,,5.35,,,,,,,,,,,,,,,,
3964,Notropis texanus,Weed shiner,3, Animalia, Chordata, Teleostei, Cypriniformes, Leuciscidae, Notropis,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,Cebus olivaceus,Weeping capuchin,47, Animalia, Chordata, Mammalia (Taxon entry), Primates (Taxon entry), Cebidae, Cebus (Taxon entry),2190.0,,162.0,740.0,1.0,0.5,792.0,,,2553.0,,,,,,,,,,,,,,,,
720,Gallirallus australis,Weka,13.8, Animalia, Chordata, Aves (Taxon entry), Gruiformes, Rallidae, Gallirallus,363.0,,,,,,,,,899.3,,,,,,,,,,,,,,,,
928,Hirundo neoxena,Welcome swallow,11.5, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Hirundinidae, Hirundo,363.0,,,,,,,,,15.0,,,,,,,,,,,,,,,,
3262,Osteolaemus tetraspis,West African dwarf crocodile,70, Animalia, Chordata, Reptilia (Taxon entry), Crocodilia, Crocodylidae, Osteolaemus,1825.0,1825.0,,,,,,,,40000.0,,,,,,,10.0,,,,,,,,,
3758,Pelusios castaneus,West African mud turtle,41, Animalia, Chordata, Reptilia (Taxon entry), Testudines (Taxon entry), Pelomedusidae, Pelusios,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,Scomberomorus tritor,West African Spanish mackerel,5, Animalia, Chordata, Teleostei, Perciformes, Scombridae, Scomberomorus,,,,,,,,,,3300.0,,,,,,,,,,,,,,,,
1917,Capra caucasica,West Caucasian tur,19.3, Animalia, Chordata, Mammalia (Taxon entry), Artiodactyla, Bovidae, Capra,890.0,1085.0,157.0,,1.0,,,3850.0,,70000.0,,,,,,,,,,,,,,,,
4392,Lithognathus aureti,West coast seabream,50, Animalia, Chordata, Teleostei, Perciformes, Sparidae, Lithognathus,3084.0,1971.0,,,,,,,,10615.0,,,,,,,,,,,,,,,,
1879,Latimeria chalumnae,"West Indian ocean coelacanth, or Coelacanth",48, Animalia, Chordata, Coelacanthi, Coelacanthiformes, Latimeriidae, Latimeria,,,,,,,,,,52250.0,,,,,,,,,,,,,,,,
3392,Thamnophis couchii,Western aquatic garter snake,7.7, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Colubridae, Thamnophis,,,,,,,,,,958.0,,,,,,,,,,,,,,,,
4102,Arripis truttacea,Western Australian salmon,9, Animalia, Chordata, Teleostei, Perciformes, Arripidae, Arripis,1551.0,1551.0,,,,,,,,5775.0,,,,,,,,,,,,,,,,
3467,Coleonyx variegatus,Western banded gecko,15.2, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Eublepharidae, Coleonyx,,,,,,,,,,4.56,,,,,,,,,,,,,,,,
2382,Barbastella barbastellus,Western barbastelle,23, Animalia, Chordata, Mammalia (Taxon entry), Chiroptera (Taxon entry), Vespertilionidae, Barbastella,548.0,,,,2.0,1.0,365.0,,,10.25,,,,,,,,,,,,,,,,
2631,Perameles bougainville,Western barred bandicoot,5.8, Animalia, Chordata, Mammalia (Taxon entry), Peramelemorphia, Peramelidae, Perameles,120.0,150.0,12.0,,1.8,,,,100.0,226.0,,,,,,,,,,,,,,,,
2428,Scotorepens balstoni,Western broad-nosed bat,9.7, Animalia, Chordata, Mammalia (Taxon entry), Chiroptera (Taxon entry), Vespertilionidae, Scotorepens,,,210.0,29.0,1.5,,,2.4,5.6,11.7,,,,,,,,,,,,,,,,
3443,Micruroides euryxanthus,Western coral snake,17.6, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Elapidae, Micruroides,,,,,,,,,,56.0,,,,,,,,,,,,,,,,
1545,Cacatua pastinator,Western corella,26.3, Animalia, Chordata, Aves (Taxon entry), Psittaciformes (Taxon entry), Psittacidae, Cacatua,,,,,,,,,,637.0,,,,,,,,,,,,,,,,
3622,Crotalus atrox,Western diamond-backed rattlesnake,27, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Viperidae, Crotalus,1095.0,1095.0,167.0,,14.0,,,,,6700.0,,,,,,,,,,,,,,,,
2585,Erinaceus europaeus,Western European hedgehog,11.7, Animalia, Chordata, Mammalia (Taxon entry), Erinaceomorpha, Erinaceidae, Erinaceus,253.0,253.0,30.0,42.0,1.5,1.6,,14.7,235.0,750.0,,307,2.434,1213.5,0.002006,,,,,,,,,,,
740,Gerygone fusca,Western gerygone,6.5, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Acanthizidae, Gerygone,,,,,,,,,,5.4,,,,,,,,,,,,,,,,
2530,Macropus fuliginosus,Western gray kangaroo,23.2, Animalia, Chordata, Mammalia (Taxon entry), Diprotodontia, Macropodidae, Macropus,670.0,880.0,30.0,540.0,1.0,1.0,385.0,0.93433,11000.0,28250.0,0.01081,310,,,,,,,,,,,,,,
1433,Aechmophorus occidentalis,Western grebe,14, Animalia, Chordata, Aves (Taxon entry), Podicipediformes, Podicipedidae, Aechmophorus,365.0,365.0,,,,,,,,1476.0,,,,,,23.0,3.0,,30.7,,,,,,,
3440,Dendroaspis viridis,"Western green mamba, or Green mamba",18.7, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Elapidae, Dendroaspis,,,,,,,,,,,,,,,,,,,,,,,,,,
3356,Heterodon nasicus,"Western hognose snake, or Mexican hognose snake",19.8, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Colubridae, Heterodon,730.0,730.0,,,,,,,,350.0,,,,,,56.0,13.0,,,,,,,,,
2793,Hoolock hoolock,"Western hoolock gibbon, or Hoolock gibbon",41, Animalia, Chordata, Mammalia (Taxon entry), Primates (Taxon entry), Hylobatidae, Hoolock,2556.0,,,709.0,1.0,0.3,1080.0,,,6875.0,,,,,,,,,,,,,,,,
1334,Tyrannus verticalis,Western kingbird,6.9, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Tyrannidae, Tyrannus,365.0,365.0,,,,,,,,40.7,0.4161,,,,,13.0,4.0,1.0,3.4,,,,,,,
2624,Zaglossus bruijni,"Western long-beaked echidna, or Long-nosed echidna",41.2, Animalia, Chordata, Mammalia (Taxon entry), Monotremata, Tachyglossidae, Zaglossus,,,,152.0,,,,,400.0,7500.0,,304,6.493,11848.6,0.000548,10.0,1.0,,,,,,,,,
2400,Myotis evotis,Western long-eared myotis,22, Animalia, Chordata, Mammalia (Taxon entry), Chiroptera (Taxon entry), Vespertilionidae, Myotis,,,50.0,,1.0,1.0,365.0,1.22,,7.4,,,,,,,,,,,,,,,,
3400,Trimorphodon biscutatus,Western lyresnake,11.8, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Colubridae, Trimorphodon,,,,,,,,,,682.0,,,,,,,,,,,,,,,,
243,Circus aeruginosus,Western marsh harrier,20.1, Animalia, Chordata, Aves (Taxon entry), Accipitriformes, Accipitridae, Circus,730.0,730.0,,,,,,,,711.5,,,,,,,,,,,,,,,,
959,Sturnella neglecta,Western meadowlark,10, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Icteridae, Sturnella,365.0,365.0,,,,,,,,85.0,,,,,,14.0,3.0,2.0,7.0,,,,,,,
3384,Salvadora hexalepis,Western patch-nosed snake,14.3, Animalia, Chordata, Reptilia (Taxon entry), Squamata, Colubridae, Salvadora,,,,,,,,,,585.0,,,,,,,,,,,,,,,,
3076,Pseudomys chapmani,Western pebble-mound mouse,6.8, Animalia, Chordata, Mammalia (Taxon entry), Rodentia, Muridae, Pseudomys,,,,,,,,,,12.0,,,,,,,,,,,,,,,,
2459,Dasyurus geoffroii,Western quoll,6.2, Animalia, Chordata, Mammalia (Taxon entry), Dasyuromorphia, Dasyuridae, Dasyurus,365.0,,16.0,158.0,6.0,1.0,365.0,0.011,,890.0,,309,2.991,1326.7,0.002254,,,,,,,,,,,
176,Plethodon vehiculum,Western red-backed salamander,11.1, Animalia, Chordata, Amphibia (Taxon entry), Caudata, Plethodontidae, Plethodon,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Capreolus capreolus,Western roe deer,17.5, Animalia, Chordata, Mammalia (Taxon entry), Artiodactyla, Cervidae (Taxon entry), Capreolus,413.0,655.0,153.0,,1.6,1.0,365.0,1010.0,,21667.0,,311,46.347,21500.0,0.002156,,,,,,,,,,,
1614,Platycercus icterotis,Western rosella,13.2, Animalia, Chordata, Aves (Taxon entry), Psittaciformes (Taxon entry), Psittacidae, Platycercus,363.0,,,,,,,,,63.3,,,,,,,,,,,,,,,,
4261,Ammocrypta clara,Western sand darter,3, Animalia, Chordata, Teleostei, Perciformes, Percidae, Ammocrypta,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,Sillago schomburgkii,Western sand whiting,12, Animalia, Chordata, Teleostei, Perciformes, Sillaginidae, Sillago,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Calidris mauri,Western sandpiper,9.2, Animalia, Chordata, Aves (Taxon entry), Charadriiformes, Scolopacidae, Calidris,730.0,730.0,,,,,,,,26.19,,,,,,21.0,4.0,1.0,5.0,,,,,,,
1686,Megascops kennicottii,Western screech-owl,19, Animalia, Chordata, Aves (Taxon entry), Strigiformes, Strigidae, Megascops,365.0,365.0,,,,,,,,205.0,,,,,,30.0,4.0,1.0,14.05,,,,,,,
811,Aphelocoma californica,Western scrub jay,15.8, Animalia, Chordata, Aves (Taxon entry), Passeriformes, Corvidae, Aphelocoma,545.0,365.0,,,,,,,,88.7,,,,,,18.0,4.0,1.0,5.4,,,,,,,
1811,Trygonoptera mucosa,Western shovelnose stingaree,16, Animalia, Chordata, Chondrichthyes (Taxon entry), Myliobatiformes, Urolophidae, Trygonoptera,1825.0,,,,1.1,,,,,,,,,,,,,,,,,,,365.0,,
